Handle,Title,Body (HTML),Vendor,Type,Tags,Published,Option1 Name,Option1 Value,Option2 Name,Option2 Value,Option3 Name,Option3 Value,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / AdWords Grouping,Google Shopping / AdWords Labels,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,Variant Image,Variant Weight Unit,Variant Tax Code,Product ID
um-1930-bauten-mobel-gerate-plakate-fotos-42571,Engineering Drawing : Practice and Theory,"<p>Engineering Drawing : Practice and Theory</p>
<p>Book ID: 42571</p>",International Textbook Co.,Book,,TRUE,,,,,,,'42571,0,shopify,,deny,manual,58,,TRUE,TRUE,,,,,FALSE,,,,,,,,,,,,,,,,,lb,,9362894729
unbuilt-america-14867,Unbuilt America,"<p>Unbuilt America</p>
<p>Book ID: 14867</p>",McGraw-Hill,Book,,TRUE,,,,,,,'14867,0,shopify,,deny,manual,50,,TRUE,TRUE,,,,,FALSE,,,,,,,,,,,,,,,,,lb,,9061395145
uncommon-structures-unconventional-builders-the-worlds-most-remarkable-buildings-and-how-they-came-to-be-46418,"Uncommon Structures, Unconventional Builders: The World's Most Remarkable Buildings - and How They Came to Be","<p>Uncommon Structures, Unconventional Builders: The World's Most Remarkable Buildings - and How They Came to Be</p>
<p>Book ID: 46418</p>",Black Dog & Leventhal Pub.,Book,,TRUE,,,,,,,'46418,0,shopify,,deny,manual,29.95,,TRUE,TRUE,,,,,FALSE,,,,,,,,,,,,,,,,,lb,,9770959625
understanding-understanding,Understanding Understanding,"<p>Understanding Understanding</p>
<p>Book ID: S00200</p>",Oro Editions,Book,,TRUE,,,,,,,'S00200,0,shopify,,deny,manual,75,,TRUE,TRUE,'9781939621696,,,,FALSE,,,,,,,,,,,,,,,,,lb,,10448623945
uneasy-balance-95005,Uneasy Balance,"<p>Uneasy Balance</p>
<p>Book ID: 95005</p>","""C.Platt"" <c.platt@gsa.ac.uk>",Book,,TRUE,,,,,,,'95005,0,shopify,,deny,manual,40,,TRUE,TRUE,,,,,FALSE,,,,,,,,,,,,,,,,,lb,,9866572169
unfathomable-city-a-new-orleans-atlas-94448,Unfathomable City: A New Orleans Atlas,"<p>Unfathomable City: A New Orleans Atlas</p>
<p>Book ID: 94448</p>",William Stout Architectural Books,Book,,TRUE,,,,,,,'94448,0,shopify,,deny,manual,29.95,,TRUE,TRUE,,,,,FALSE,,,,,,,,,,,,,,,,,lb,,9866413001
unfolding-architectural-works-by-recipients-of-tsk-fellowship-100859,UNFOLDING: Architectural Works by Recipients of TSK Fellowship,"<p>UNFOLDING: Architectural Works by Recipients of TSK Fellowship</p>
<p>Book ID: 100859</p>",Self,Book,,TRUE,,,,,,,'100859,0,shopify,,deny,manual,50,,TRUE,TRUE,,,,,FALSE,,,,,,,,,,,,,,,,,lb,,9883115209
unprecedented-pyongyang,Tiny Taxonomy:  Individual Plants in Landscape Architecture,"<p>Tiny Taxonomy:  Individual Plants in Landscape Architecture</p>
<p>Book ID: S00151</p>",Actar D,Book,,TRUE,,,,,,,'S00151,0,shopify,,deny,manual,25,0,TRUE,TRUE,'9781940291833,,,,FALSE,,,,,,,,,,,,,,,,,lb,,10417564809
unseen-midcentury-desert-modern-100528,Unseen Midcentury Desert Modern,"<p>Unseen Midcentury Desert Modern</p>
<p>Book ID: 100528</p>",Gibbs Smith,Book,,TRUE,,,,,,,'100528,0,shopify,,deny,manual,45,,TRUE,TRUE,'9781423642053,,,,FALSE,,,,,,,,,,,,,,,,,lb,,9876299145
upgrade-home-extensions-alterations-and-refurbishments,"Upgrade: Home Extensions, Alterations and Refurbishments","<p>Upgrade: Home Extensions, Alterations and Refurbishments</p>
<p>Book ID: S00298</p>",Gestalten/Ingram,Book,,TRUE,,,,,,,'S00298,0,shopify,,deny,manual,50,,TRUE,TRUE,'9783899556995,,,,FALSE,,,,,,,,,,,,,,,,,lb,,17917018121
urbanes-wohnen-urban-housing-best-of-detail-101385,Urbanes Wohnen / Urban Housing (Best of Detail).,"<p>Urbanes Wohnen / Urban Housing (Best of Detail).</p>
<p>Book ID: 101385</p>",DAP,Book,,TRUE,,,,,,,'101385,0,shopify,,deny,manual,70,,TRUE,TRUE,,,,,FALSE,,,,,,,,,,,,,,,,,lb,,9883397065
urban-hallucinations-koning-eizenberg-architecture-100619,Urban Hallucinations: Koning Eizenberg Architecture,"<p>Urban Hallucinations: Koning Eizenberg Architecture</p>
<p>Book ID: 100619</p>",ORO Editions,Book,,TRUE,,,,,,,'100619,0,shopify,,deny,manual,18,24.95,TRUE,TRUE,'9781939621443,,,,FALSE,,,,,,,,,,,,,,,,,lb,,9876311817
urban-hopes-made-in-china-by-steven-holl-95110,Urban Hopes: Made in China by Steven Holl.,"<p>Urban Hopes: Made in China by Steven Holl.</p>
<p>Book ID: 95110</p>",William Stout Architectural Books,Book,,TRUE,,,,,,,'95110,0,shopify,,deny,manual,49.95,,TRUE,TRUE,,,,,FALSE,,,,,,,,,,,,,,,,,lb,,9866853769
urban-housing-handbook-80020,Urban Housing Handbook,"<p>Urban Housing Handbook</p>
<p>Book ID: 80020</p>",Wiley & Son.,Book,,TRUE,,,,,,,'80020,0,shopify,,deny,manual,85,,TRUE,TRUE,,,,,FALSE,,,,,,,,,,,,,,,,,lb,,9816425353
urbanisms-working-with-doubt-75188,Urbanisms: Working with Doubt.,"<p>Urbanisms: Working with Doubt.</p>
<p>Book ID: 75188</p>",Princeton Architectural Press.,Book,,TRUE,,,,,,,'75188,0,shopify,,deny,manual,90,0,TRUE,TRUE,,,,,FALSE,,,,,,,,,,,,,,,,,lb,,9806694857
urbanity-and-density-in-20th-century-urban-design,Urbanity and Density in 20th Century Urban Design,"<p>Urbanity and Density in 20th Century Urban Design</p>
<p>Book ID: S00279</p>",Ingram Publishers Services,Book,,TRUE,,,,,,,'S00279,0,shopify,,deny,manual,99.95,,TRUE,TRUE,'9783869224916,,,,FALSE,,,,,,,,,,,,,,,,,lb,,15321399305
urban-potters,Urban Potters,"<p>Urban Potters</p>
<p>Book ID: S00359</p>",Idea,Book,,TRUE,,,,,,,'S00359,0,shopify,,deny,manual,47,,TRUE,TRUE,'9789491819704,,,,FALSE,,,,,,,,,,,,,,,,,lb,,46664187913
urban-presences-nio-architecten-complete-works-2000-2011-91794,Urban Presences - Nio Architecten: Complete works 2000-2011,"<p>Urban Presences - Nio Architecten: Complete works 2000-2011</p>
<p>Book ID: 91794</p>",Idea Books.,Book,,TRUE,,,,,,,'91794,0,shopify,,deny,manual,56.5,0,TRUE,TRUE,,,,,FALSE,,,,,,,,,,,,,,,,,lb,,9854694153
urbino-the-history-of-a-city-and-plans-for-its-development-1,Urbino: The History of a City and Plans for Its Development,"<p>Urbino: The History of a City and Plans for Its Development</p>
<p>Book ID: 13468</p>",William Stout Architectural Books,Book,,TRUE,,,,,,,'13468,0,shopify,,deny,manual,35,,TRUE,TRUE,,,,,FALSE,,,,,,,,,,,,,,,,,lb,,10436444617
utsuwa-katachi-japanese-ceramics-and-forms-100908,Utsuwa Katachi: Japanese Ceramics and Forms,"<p>Utsuwa Katachi: Japanese Ceramics and Forms</p>
<p>Book ID: 100908</p>",Idea Books,Book,,TRUE,,,,,,,'100908,0,shopify,,deny,manual,39,,TRUE,TRUE,'9784903348483,,,,FALSE,,,,,,,,,,,,,,,,,lb,,9883123465
variations-on-a-theme-park-the-new-american-city-and-the-end-of-public-space,Variations on a Theme Park: The New American City and the End of Public Space.,"<p>Variations on a Theme Park: The New American City and the End of Public Space.</p>
<p>Book ID: 12976</p>",Noonday,Book,,TRUE,,,,,,,'12976,0,shopify,,deny,manual,15,,TRUE,TRUE,,,,,FALSE,,,,,,,,,,,,,,,,,lb,,9061245705
velo-city-architecture-for-bikes-96261,Velo-City: Architecture for Bikes,"<p>Velo-City: Architecture for Bikes</p>
<p>Book ID: 96261</p>",William Stout Architectural Books,Book,,TRUE,,,,,,,'96261,0,shopify,,deny,manual,39.95,,TRUE,TRUE,,,,,FALSE,,,,,,,,,,,,,,,,,lb,,9874328137
venetian-interiors-90710,Venetian Interiors,"<p>Venetian Interiors</p>
<p>Book ID: 90710</p>",William Stout Architectural Books,Book,,TRUE,,,,,,,'90710,0,shopify,,deny,manual,75,,TRUE,TRUE,,,,,FALSE,,,,,,,,,,,,,,,,,lb,,9843671753
vertical-thoughts-morton-feldman-and-the-visual-arts-87550,Vertical Thoughts: Morton Feldman and the Visual Arts.,"<p>Vertical Thoughts: Morton Feldman and the Visual Arts.</p>
<p>Book ID: 87550</p>",William Stout Architectural Books,Book,,TRUE,,,,,,,'87550,0,shopify,,deny,manual,45,,TRUE,TRUE,,,,,FALSE,,,,,,,,,,,,,,,,,lb,,9840851977
vicente-alonso-ibarra-arquitecto-101578,"Vicente Alonso Ibarra, arquitecto","<p>Vicente Alonso Ibarra, arquitecto</p>
<p>Book ID: 101578</p>",Arquine,Book,,TRUE,,,,,,,'101578,0,shopify,,deny,manual,45,,TRUE,TRUE,,,,,FALSE,,,,,,,,,,,,,,,,,lb,,9883443145
views-of-rome-45791,Views of Rome,"<p>Views of Rome</p>
<p>Book ID: 45791</p>",Rizzoli International.,Book,,TRUE,,,,,,,'45791,0,shopify,,deny,manual,25,,TRUE,TRUE,,,,,FALSE,,,,,,,,,,,,,,,,,lb,,9770497865
views-of-the-golden-gate-a-book-of-postcards-84386,Views of the Golden Gate: A Book of Postcards,"<p>Views of the Golden Gate: A Book of Postcards</p>
<p>Book ID: 84386</p>",William Stout Architectural Books,Book,,TRUE,,,,,,,'84386,0,shopify,,deny,manual,9.95,,TRUE,TRUE,,,,,FALSE,,,,,,,,,,,,,,,,,lb,,9822769929
villages-and-towns-vol-10-morocco,Villages and Towns: Vol. #10 - Morocco.,"<p>Villages and Towns: Vol. #10 - Morocco.</p>
<p>Book ID: 16694</p>",GA International ADA Edita.,Book,,TRUE,,,,,,,'16694,0,shopify,,deny,manual,90,,TRUE,TRUE,,,,,FALSE,,,,,,,,,,,,,,,,,lb,,9061522569
ville-venete-the-villa-civilization-in-the-mainland-dominion-95563,Ville Venete: The Villa Civilization in the Mainland Dominion.,"<p>Ville Venete: The Villa Civilization in the Mainland Dominion.</p>
<p>Book ID: 95563</p>",Antique Collectors,Book,,TRUE,,,,,,,'95563,0,shopify,,deny,manual,39,,TRUE,TRUE,,,,,FALSE,,,,,,,,,,,,,,,,,lb,,9866979465
visions-of-the-real-modern-houses-of-the-20th-century-vol-1-41085,Visions of the Real: Modern Houses of the 20th Century. Vol.1,"<p>Visions of the Real: Modern Houses of the 20th Century. Vol.1</p>
<p>Book ID: 41085</p>",A+U.,Book,,TRUE,,,,,,,'41085,0,shopify,,deny,manual,110,,TRUE,TRUE,,,,,FALSE,,,,,,,,,,,,,,,,,lb,,9362652617
visual-impact-creative-dissent-in-the-21st-century-100127,Visual Impact: Creative Dissent in the 21st Century,"<p>Visual Impact: Creative Dissent in the 21st Century</p>
<p>Book ID: 100127</p>",Phaidon/Hachete,Book,,TRUE,,,,,,,'100127,0,shopify,,deny,manual,39.95,,TRUE,TRUE,'9780714869704,,,,FALSE,,,,,,,,,,,,,,,,,lb,,9876150409
visual-notes-for-architects-and-designers-88556,Visual Notes for Architects and Designers,"<p>Visual Notes for Architects and Designers</p>
<p>Book ID: 88556</p>",ITP,Book,,TRUE,,,,,,,'88556,0,shopify,,deny,manual,75,,TRUE,TRUE,,,,,FALSE,,,,,,,,,,,,,,,,,lb,,9841116617
vito-acconci-making-public-10692,Vito Acconci: Making Public,"<p>Vito Acconci: Making Public</p>
<p>Book ID: 10692</p>",stroom (idea),Book,,TRUE,,,,,,,'10692,0,shopify,,deny,manual,17,,TRUE,TRUE,,,,,FALSE,,,,,,,,,,,,,,,,,lb,,9362465737
vito-hannibal-acconci-studio,Nadler Nadler Bixon Gil,"<p>Nadler Nadler Bixon Gil</p>
<p>Book ID: S00497</p>",Senac,Book,,TRUE,,,,,,,'S00497,0,shopify,,deny,manual,55,,TRUE,TRUE,'9789655720068,,,,FALSE,,,,,,,,,,,,,,,,,lb,,1.14E+11
volker-giencke-buildings-and-projects-46004,Volker Giencke: Buildings and Projects,"<p>Volker Giencke: Buildings and Projects</p>
<p>Book ID: 46004</p>",Springer Verlag,Book,,TRUE,,,,,,,'46004,0,shopify,,deny,manual,44.5,,TRUE,TRUE,,,,,FALSE,,,,,,,,,,,,,,,,,lb,,9770521737
volume-32-centers-adrift-101568,Volume 32 - Centers Adrift,"<p>Volume 32 - Centers Adrift</p>
<p>Book ID: 101568</p>",William Stout Architectural Books,Book,,TRUE,,,,,,,'101568,0,shopify,,deny,manual,25,,TRUE,TRUE,,,,,FALSE,,,,,,,,,,,,,,,,,lb,,9883438985
volume-51-augmented-technology,Volume 51: Augmented Technology,"<p>Volume 51: Augmented Technology</p>
<p>Book ID: S00491</p>",Idea,Book,,TRUE,,,,,,,'S00491,0,shopify,,deny,manual,26,,TRUE,TRUE,'9789077966617,,,,FALSE,,,,,,,,,,,,,,,,,lb,,98497462281
wa-kukan-cool-japan-stunning-space-design-from-modern-japan-79909,Wa-Kukan: Cool Japan-Stunning Space Design from Modern Japan.,"<p>Wa-Kukan: Cool Japan-Stunning Space Design from Modern Japan.</p>
<p>Book ID: 79909</p>",Graphic Sha,Book,,TRUE,,,,,,,'79909,0,shopify,,deny,manual,45,,TRUE,TRUE,,,,,FALSE,,,,,,,,,,,,,,,,,lb,,9816405385
walker-evans-clement-cheroux,Walker Evans: Cl̩ment Ch̩roux,"<p>Walker Evans: Cl̩ment Ch̩roux</p>
<p>Book ID: S00232</p>",Prestel,Book,,TRUE,,,,,,,'S00232,0,shopify,,deny,manual,40,,TRUE,TRUE,'9783791357065,,,,FALSE,,,,,,,,,,,,,,,,,lb,,10454910217
wallpaper-city-guide-san-francisco,Wallpaper City Guide: San Francisco,"<p>Wallpaper City Guide: San Francisco</p>
<p>Book ID: S00616</p>",Hachete,Book,,TRUE,,,,,,,'S00616,0,shopify,,deny,manual,11.95,,TRUE,TRUE,'9780714874821,,,,FALSE,,,,,,,,,,,,,,,,,lb,,1.86E+11
walls-elements-of-garden-and-landscape-architecture-84926,Walls: Elements of Garden and Landscape Architecture,"<p>Walls: Elements of Garden and Landscape Architecture</p>
<p>Book ID: 84926</p>",Norton,Book,,TRUE,,,,,,,'84926,0,shopify,,deny,manual,40,,TRUE,TRUE,'9780393732948,,,,FALSE,,,,,,,,,,,,,,,,,lb,,9822862729
walters-way-segal-close,WALTERS WAY & SEGAL CLOSE,"<p>WALTERS WAY & SEGAL CLOSE</p>
<p>Book ID: S00385</p>",University of Chicago Press,Book,,TRUE,,,,,,,'S00385,0,shopify,,deny,manual,40,,TRUE,TRUE,'9783038600497,,,,FALSE,,,,,,,,,,,,,,,,,lb,,51035701257
wang-shu-amateur-architecture-studio,Wang Shu Amateur Architecture Studio,"<p>Wang Shu Amateur Architecture Studio</p>
<p>Book ID: S00032</p>",Random House,Book,,TRUE,,,,,,,'S00032,0,shopify,,deny,manual,50,,TRUE,TRUE,'9783037785317,,,,FALSE,,,,,,,,,,,,,,,,,lb,,10146271497
ward-bennett,Ward Bennett,"<p>Ward Bennett</p>
<p>Book ID: S00551</p>",Phaidon,Book,,TRUE,,,,,,,'S00551,0,shopify,,deny,manual,95,,TRUE,TRUE,'9780714874739,,,,FALSE,,,,,,,,,,,,,,,,,lb,,1.35E+11
warehouse-home-industrial-inspiration-for-twenty-first-century-living-101291,Warehouse Home: Industrial Inspiration for Twenty-First-Century Living.,"<p>Warehouse Home: Industrial Inspiration for Twenty-First-Century Living.</p>
<p>Book ID: 101291</p>",Norton,Book,,TRUE,,,,,,,'101291,0,shopify,,deny,manual,40,0,TRUE,TRUE,,,,,FALSE,,,,,,,,,,,,,,,,,lb,,9883374985
waro-kishi-selected-works-1982-2016-99768,Waro Kishi: Selected Works 1982-2016.,"<p>Waro Kishi: Selected Works 1982-2016.</p>
<p>Book ID: 99768</p>",Idea,Book,,TRUE,,,,,,,'99768,0,shopify,,deny,manual,80,,TRUE,TRUE,,,,,FALSE,,,,,,,,,,,,,,,,,lb,,9876091721
washington-on-foot-fourth-edition-63161,"Washington on Foot, Fourth Edition","<p>Washington on Foot, Fourth Edition</p>
<p>Book ID: 63161</p>",Smithsonian,Book,,TRUE,,,,,,,'63161,0,shopify,,deny,manual,14.95,,TRUE,TRUE,,,,,FALSE,,,,,,,,,,,,,,,,,lb,,9795154441
wassily-kandinsky-100453,Wassily Kandinsky.,"<p>Wassily Kandinsky.</p>
<p>Book ID: 100453</p>",Prestel,Book,,TRUE,,,,,,,'100453,0,shopify,,deny,manual,49.95,,TRUE,TRUE,,,,,FALSE,,,,,,,,,,,,,,,,,lb,,9876287689
watercolors-by-finn-juhl,Watercolors by Finn Juhl,"<p>Watercolors by Finn Juhl</p>
<p>Book ID: 101122</p>",DAP,Book,,TRUE,,,,,,,'101122,0,shopify,,deny,manual,60,,TRUE,TRUE,,,,,FALSE,,,,,,,,,,,,,,,,,lb,,8938343177
waterfront-retreats-61777,Waterfront Retreats.,"<p>Waterfront Retreats.</p>
<p>Book ID: 61777</p>",Harper Design International.,Book,,TRUE,,,,,,,'61777,0,shopify,,deny,manual,39.95,0,TRUE,TRUE,,,,,FALSE,,,,,,,,,,,,,,,,,lb,,9368359945
water-index-design-strategies-for-drought-flooding-and-contamination,"Water Index: Design Strategies for Drought, Flooding and Contamination","<p>Water Index: Design Strategies for Drought, Flooding and Contamination</p>
<p>Book ID: S00159</p>",Actar D,Book,,TRUE,,,,,,,'S00159,0,shopify,,deny,manual,44.95,,TRUE,TRUE,'9781940291406,,,,FALSE,,,,,,,,,,,,,,,,,lb,,10417716809
waterscapes-contemporary-landscaping-88865,Waterscapes: Contemporary Landscaping.,"<p>Waterscapes: Contemporary Landscaping.</p>
<p>Book ID: 88865</p>",Continental Sales,Book,,TRUE,,,,,,,'88865,0,shopify,,deny,manual,24.95,,TRUE,TRUE,,,,,FALSE,,,,,,,,,,,,,,,,,lb,,9841277449
wayfinding-and-signage-construction-and-design-manual-85231,Wayfinding and Signage: Construction and Design Manual,"<p>Wayfinding and Signage: Construction and Design Manual</p>
<p>Book ID: 85231</p>",Ingram Publisher,Book,,TRUE,,,,,,,'85231,0,shopify,,deny,manual,99.95,,TRUE,TRUE,'9783869221083,,,,FALSE,,,,,,,,,,,,,,,,,lb,,9822910025
weather-formations-an-architectural-meteorology-roewu-architecture,"Weather Formations - An Architectural Meteorology, ROEWU Architecture","<p>Weather Formations - An Architectural Meteorology, ROEWU Architecture</p>
<p>Book ID: 101687</p>",Idea Books,Book,,TRUE,,,,,,,'101687,0,shopify,,deny,manual,31.5,,TRUE,TRUE,,,,,FALSE,,,,,,,,,,,,,,,,,lb,,10146120393
we-go-to-the-gallery,We go to the gallery.,"<p>We go to the gallery.</p>
<p>Book ID: S00034</p>",Images Publishing,Book,,TRUE,,,,,,,'S00034,0,shopify,,deny,manual,14.95,,TRUE,TRUE,'9780992834913,,,,FALSE,,,,,,,,,,,,,,,,,lb,,10206484297
wembley-stadium-92615,Wembley Stadium,"<p>Wembley Stadium</p>
<p>Book ID: 92615</p>",William Stout Architectural Books,Book,,TRUE,,,,,,,'92615,0,shopify,,deny,manual,29.95,0,TRUE,TRUE,,,,,FALSE,,,,,,,,,,,,,,,,,lb,,9855546761
wendell-burnette-dialogues-in-space-100483,Wendell Burnette: Dialogues in Space [Box],"<p>Wendell Burnette: Dialogues in Space [Box]</p>
<p>Book ID: 100483</p>",National Book Network,Book,,TRUE,,,,,,,'100483,0,shopify,,deny,manual,95,,TRUE,TRUE,,,,,FALSE,,,,,,,,,,,,,,,,,lb,,9876292489
we-own-the-city-enabling-community-practice-in-architecture-and-urban-planning-97439,We Own the City: Enabling community Practice in Architecture and Urban Planning,"<p>We Own the City: Enabling community Practice in Architecture and Urban Planning</p>
<p>Book ID: 97439</p>",DAP,Book,,TRUE,,,,,,,'97439,0,shopify,,deny,manual,37.5,,TRUE,TRUE,,,,,FALSE,,,,,,,,,,,,,,,,,lb,,9874829705
werner-bischof-pictures-wernerbischoffpictures-71367,Werner Bischof Pictures / WernerBischoffPictures,"<p>Werner Bischof Pictures / WernerBischoffPictures</p>
<p>Book ID: 71367</p>",Steidl /Helmhaus Zurich.,Book,,TRUE,,,,,,,'71367,0,shopify,,deny,manual,75,,TRUE,TRUE,,,,,FALSE,,,,,,,,,,,,,,,,,lb,,9804646025
westergasfabreik-culture-park-transformation-of-a-fomer-industrial-site-in-amsterdam-63070,Westergasfabreik Culture Park: Transformation of a Fomer Industrial Site in Amsterdam.,"<p>Westergasfabreik Culture Park: Transformation of a Fomer Industrial Site in Amsterdam.</p>
<p>Book ID: 63070</p>",NAi Publishers.,Book,,TRUE,,,,,,,'63070,0,shopify,,deny,manual,39.95,,TRUE,TRUE,,,,,FALSE,,,,,,,,,,,,,,,,,lb,,9795143817
westraven-office-building-for-rijkswaterstaat-80485,Westraven: Office Building for Rijkswaterstaat.,"<p>Westraven: Office Building for Rijkswaterstaat.</p>
<p>Book ID: 80485</p>",10,Book,,TRUE,,,,,,,'80485,0,shopify,,deny,manual,49.5,,TRUE,TRUE,,,,,FALSE,,,,,,,,,,,,,,,,,lb,,9816927305
what-is-landscape-98513,What Is Landscape?,"<p>What Is Landscape?</p>
<p>Book ID: 98513</p>",MIT Press/Triliteral,Book,,TRUE,,,,,,,'98513,0,shopify,,deny,manual,20.95,,TRUE,TRUE,'9780262029896,,,,FALSE,,,,,,,,,,,,,,,,,lb,,9875769161
what-moves-us-le-corbusier-and-asger-jorn-in-art-and-architecture-99247,What Moves Us?: Le Corbusier and Asger Jorn in Art and Architecture,"<p>What Moves Us?: Le Corbusier and Asger Jorn in Art and Architecture</p>
<p>Book ID: 99247</p>",Univ. of Chicago,Book,,TRUE,,,,,,,'99247,0,shopify,,deny,manual,49,,TRUE,TRUE,'9783858817730,,,,FALSE,,,,,,,,,,,,,,,,,lb,,9875946953
where-are-the-women-architects-99674,Where are the Women Architects?,"<p>Where are the Women Architects?</p>
<p>Book ID: 99674</p>",Perseus,Book,,TRUE,,,,,,,'99674,0,shopify,,deny,manual,19.95,,TRUE,TRUE,,,,,FALSE,,,,,,,,,,,,,,,,,lb,,9876078857
who-built-that-modern-houses-an-introduction-to-modern-houses-and-their-architects-97676,Who Built That? Modern Houses: An Introduction to Modern Houses and Their Architects,"<p>Who Built That? Modern Houses: An Introduction to Modern Houses and Their Architects</p>
<p>Book ID: 97676</p>",Chronicle,Book,,TRUE,,,,,,,'97676,0,shopify,,deny,manual,16.95,0,TRUE,TRUE,,,,,FALSE,,,,,,,,,,,,,,,,,lb,,9874855497
who-is-the-architect-97286,Who Is The Architect,"<p>Who Is The Architect</p>
<p>Book ID: 97286</p>",IDEA,Book,,TRUE,,,,,,,'97286,0,shopify,,deny,manual,33.5,,TRUE,TRUE,,,,,FALSE,,,,,,,,,,,,,,,,,lb,,9874814857
whole-earth-field-guide-101119,Whole Earth Field Guide,"<p>Whole Earth Field Guide</p>
<p>Book ID: 101119</p>",MIT Press/Triliteral,Book,,TRUE,,,,,,,'101119,0,shopify,,deny,manual,34.95,,TRUE,TRUE,'9780262529280,,,,FALSE,,,,,,,,,,,,,,,,,lb,,9883167817
why-architects-still-draw-96023,Why Architects Still Draw,"<p>Why Architects Still Draw</p>
<p>Book ID: 96023</p>",MIT Press/Triliteral,Book,,TRUE,,,,,,,'96023,0,shopify,,deny,manual,16.95,,TRUE,TRUE,'9780262525480,,,,FALSE,,,,,,,,,,,,,,,,,lb,,9873980873
why-architecture-matters-87748,Why Architecture Matters.,"<p>Why Architecture Matters.</p>
<p>Book ID: 87748</p>",William Stout Architectural Books,Book,,TRUE,,,,,,,'87748,0,shopify,,deny,manual,16,,TRUE,TRUE,,,,,FALSE,,,,,,,,,,,,,,,,,lb,,9840885129
why-is-that-bridge-orange-san-francisco-for-the-curious-96247,Why is That Bridge Orange? San Francisco for the Curious,"<p>Why is That Bridge Orange? San Francisco for the Curious</p>
<p>Book ID: 96247</p>",artpetersonesq@gmail.com,Book,,TRUE,,,,,,,'96247,0,shopify,,deny,manual,19.95,,TRUE,TRUE,,,,,FALSE,,,,,,,,,,,,,,,,,lb,,9874319369
wilhelm-deffke-pioneer-of-the-modern-logo-96787,Wilhelm Deffke: Pioneer of the Modern Logo,"<p>Wilhelm Deffke: Pioneer of the Modern Logo</p>
<p>Book ID: 96787</p>",University of Chicago,Book,,TRUE,,,,,,,'96787,0,shopify,,deny,manual,95,,TRUE,TRUE,'9783858817372,,,,FALSE,,,,,,,,,,,,,,,,,lb,,9874706249
william-kentridge-trace-prints-from-the-museum-of-modern-art-98220,William Kentridge: Trace. Prints from The Museum of Modern Art,"<p>William Kentridge: Trace. Prints from The Museum of Modern Art</p>
<p>Book ID: 98220</p>",William Stout Architectural Books,Book,,TRUE,,,,,,,'98220,0,shopify,,deny,manual,100,0,TRUE,TRUE,,,,,FALSE,,,,,,,,,,,,,,,,,lb,,9874564041
william-kriselos-palm-springs-the-language-of-modernism-100103,William Krisels Palm Springs : The Language of Modernism,"<p>William Krisels Palm Springs : The Language of Modernism</p>
<p>Book ID: 100103</p>",Gibbs Smith,Book,,TRUE,,,,,,,'100103,0,shopify,,deny,manual,45,,TRUE,TRUE,'9781423642329,,,,FALSE,,,,,,,,,,,,,,,,,lb,,9876145865
william-morris-by-himself-designs-and-writings-64993,William Morris By Himself: Designs and Writings.,"<p>William Morris By Himself: Designs and Writings.</p>
<p>Book ID: 64993</p>",Time Warner Books.,Book,,TRUE,,,,,,,'64993,0,shopify,,deny,manual,20,,TRUE,TRUE,,,,,FALSE,,,,,,,,,,,,,,,,,lb,,9795388937
william-steiger-transport-90243,William Steiger: Transport,"<p>William Steiger: Transport</p>
<p>Book ID: 90243</p>",National Book Network,Book,,TRUE,,,,,,,'90243,0,shopify,,deny,manual,60,,TRUE,TRUE,'9781555953584,,,,FALSE,,,,,,,,,,,,,,,,,lb,,9843582409
william-stout-gift-certificate,William Stout Gift Certificate,"<p>William Stout Gift Certificate</p>
<p>Book ID: 76352</p>",William Stout Architectural Books,Book,bold_points_earned,TRUE,,,,,,,'76352,0,shopify,,deny,manual,50,,TRUE,TRUE,,,,,FALSE,,,,,,,,,,,,,,,,,lb,,10176851657
william-stout-gift-certificate-100-77945,William Stout Gift Certificate,"<p>William Stout Gift Certificate</p>
<p>Book ID: 77945</p>",William Stout.,Book,bold_points_earned,TRUE,,,,,,,'77945,0,shopify,,deny,manual,100,,TRUE,TRUE,,,,,FALSE,,,,,,,,,,,,,,,,,lb,,10176851657
william-stout-gift-certificate-150-77946,William Stout Gift Certificate,"<p>William Stout Gift Certificate</p>
<p>Book ID: 77946</p>",William Stout.,Book,bold_points_earned,TRUE,,,,,,,'77946,0,shopify,,deny,manual,150,,TRUE,TRUE,,,,,FALSE,,,,,,,,,,,,,,,,,lb,,10176851657
